mbti,character,movie_name,release_year,genre,revenue,score,metascore
ISFJ,Michael Corvin,Underworld,1996.0,"Comedy, Thriller",,4.9,
INFP,Alexander Corvinus,Underworld,1996.0,"Comedy, Thriller",,4.9,
INTP,Singe,Underworld,1996.0,"Comedy, Thriller",,4.9,
INTJ,Amelia,Underworld,1996.0,"Comedy, Thriller",,4.9,
ESTP,April O'Neil ( Megan Fox 2016),Teenage Mutant Ninja Turtles,1989.0,"Action, Adventure, Sci-Fi",,7.4,
ENTJ,Damian Wayne (2019),Teenage Mutant Ninja Turtles,1989.0,"Action, Adventure, Sci-Fi",,7.4,
ISFP,Casey Jones ( Stephen Amell 2016),Teenage Mutant Ninja Turtles,1989.0,"Action, Adventure, Sci-Fi",,7.4,
ISFP,Lord Norinaga (1993),Teenage Mutant Ninja Turtles,1989.0,"Action, Adventure, Sci-Fi",,7.4,
ISFP,Bernadette Thompson ( Whoopi Goldberg 2014),Teenage Mutant Ninja Turtles,1989.0,"Action, Adventure, Sci-Fi",,7.4,
ISFP,"Vern ""The Falcon"" Fenwick (2016)",Teenage Mutant Ninja Turtles,1989.0,"Action, Adventure, Sci-Fi",,7.4,
ISFP,Eric Sacks (2014),Teenage Mutant Ninja Turtles,1989.0,"Action, Adventure, Sci-Fi",,7.4,
INTJ,Batman ( 2019 ),Teenage Mutant Ninja Turtles,1989.0,"Action, Adventure, Sci-Fi",,7.4,
ESTP,Nick,Big Time Adolescence,2019.0,"Comedy, Drama",,7.0,64.0
ENTP,Holly,Big Time Adolescence,2019.0,"Comedy, Drama",,7.0,64.0
ESTP,Pvt. Tibbet,Overlord,2015.0,"Animation, Action, Adventure",,7.8,
ENTJ,Cpt. Wafner,Overlord,2015.0,"Animation, Action, Adventure",,7.8,
ISFP,Pvt. Boyce,Overlord,2015.0,"Animation, Action, Adventure",,7.8,
ISFP,Chloe,Overlord,2015.0,"Animation, Action, Adventure",,7.8,
ISFP,Paul,Overlord,2015.0,"Animation, Action, Adventure",,7.8,
ISTP,Cpl. Ford,Overlord,2015.0,"Animation, Action, Adventure",,7.8,
ESTP,Maurice,Possum,2018.0,"Drama, Horror, Mystery",,5.7,64.0
INFP,Philip,Possum,2018.0,"Drama, Horror, Mystery",,5.7,64.0
INFJ,Possum,Possum,2018.0,"Drama, Horror, Mystery",,5.7,64.0
ESTP,Maho,Banker Bilo,1980.0,"Comedy, Drama",,7.6,
ENFP,Zeynep,Banker Bilo,1980.0,"Comedy, Drama",,7.6,
ENTJ,Banker Bilo,Banker Bilo,1980.0,"Comedy, Drama",,7.6,
ISFP,Bilo,Banker Bilo,1980.0,"Comedy, Drama",,7.6,
ESTP,Malcolm Beech,Oblivion,1994.0,"Adventure, Comedy, Sci-Fi",,5.1,
ISFJ,"Victoria ""Vika"" Olsen",Oblivion,1994.0,"Adventure, Comedy, Sci-Fi",,5.1,
ISTP,Jack Harper,Oblivion,1994.0,"Adventure, Comedy, Sci-Fi",,5.1,
INFJ,Sergeant Sykes,Oblivion,1994.0,"Adventure, Comedy, Sci-Fi",,5.1,
INTP,Julia Rusakova,Oblivion,1994.0,"Adventure, Comedy, Sci-Fi",,5.1,
INTJ,Tet/'Sally,Oblivion,1994.0,"Adventure, Comedy, Sci-Fi",,5.1,
ESTP,Harmony Faith Lane,Kiss Kiss Bang Bang,2001.0,"Comedy, Thriller",,6.4,
ENTP,Harry Lockhart,Kiss Kiss Bang Bang,2001.0,"Comedy, Thriller",,6.4,
ENTP,Gay Perry,Kiss Kiss Bang Bang,2001.0,"Comedy, Thriller",,6.4,
ESTP,Nadja,The Hunt,2006.0,"Horror, Sci-Fi, Thriller",,4.7,
ISFP,Marcus,The Hunt,2006.0,"Horror, Sci-Fi, Thriller",,4.7,
ISFP,Theo,The Hunt,2006.0,"Horror, Sci-Fi, Thriller",,4.7,
ISFJ,Grethe,The Hunt,2006.0,"Horror, Sci-Fi, Thriller",,4.7,
INFP,Klara,The Hunt,2006.0,"Horror, Sci-Fi, Thriller",,4.7,
INFJ,Lucas,The Hunt,2006.0,"Horror, Sci-Fi, Thriller",,4.7,
ESTP,Aqua Walker,The Cheetah Girls,2004.0,"Short, Comedy, Family",,4.9,
ESTJ,Galleria Garibaldi,The Cheetah Girls,2004.0,"Short, Comedy, Family",,4.9,
ENFP,Dorinda Thomas,The Cheetah Girls,2004.0,"Short, Comedy, Family",,4.9,
ENFJ,Chanel Simmons,The Cheetah Girls,2004.0,"Short, Comedy, Family",,4.9,
ESTP,Prince,Love On A Leash,2011.0,"Comedy, Drama, Fantasy",,9.2,
ISFJ,Lisa,Love On A Leash,2011.0,"Comedy, Drama, Fantasy",,9.2,
ESTP,Steph Jones,After,2012.0,"Drama, Fantasy, Mystery",,5.5,
ISFJ,Noah,After,2012.0,"Drama, Fantasy, Mystery",,5.5,
ISTP,Hardin Scott,After,2012.0,"Drama, Fantasy, Mystery",,5.5,
ESTP,Claudia Winter,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
ESTJ,Marion Mularkey,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
ESTJ,Boring Noreen,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
ENFP,Sailor Dooley,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
ENTJ,Vincent Dooley,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
ISFP,Rose Dooley,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
ISTJ,Martin Martin,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
INFP,Sarah Martin,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
INFJ,Brian Walsh,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
INTJ,Christian Winter,Extra Ordinary,2019.0,"Comedy, Fantasy, Horror",,6.4,72.0
ESTP,Lance Black,Swiped,2018.0,"Comedy, Romance",,3.5,
ISTJ,Hannah,Swiped,2018.0,"Comedy, Romance",,3.5,
INTP,James Singer,Swiped,2018.0,"Comedy, Romance",,3.5,
ESTP,John Shaft Ii,Shaft,1973.0,"Action, Crime, Drama",,6.7,
ESTP,Peoples Hernandez,Shaft,1973.0,"Action, Crime, Drama",,6.7,
ENTJ,Walter Wade Jr.,Shaft,1973.0,"Action, Crime, Drama",,6.7,
ESTP,Mark,As You Are,2016.0,"Drama, Mystery",,6.6,67.0
INFP,Jack,As You Are,2016.0,"Drama, Mystery",,6.6,67.0
INFJ,Sarah,As You Are,2016.0,"Drama, Mystery",,6.6,67.0
ESTP,Kayla Pierce,The F**K-It List,2020.0,Comedy,,5.1,
ISFP,Brett Blackmore,The F**K-It List,2020.0,Comedy,,5.1,
ESTP,Peter Rabbit,Peter Rabbit,2012.0,"Animation, Family",,5.5,
ISTP,Cottontail Rabbit,Peter Rabbit,2012.0,"Animation, Family",,5.5,
ISTJ,Thomas Mcgregor,Peter Rabbit,2012.0,"Animation, Family",,5.5,
ISTJ,Mr. Mcgregor,Peter Rabbit,2012.0,"Animation, Family",,5.5,
INFP,Bea,Peter Rabbit,2012.0,"Animation, Family",,5.5,
ESTP,Judith,Where The Wild Things Are,1975.0,"Animation, Short, Family",,7.2,
ENFP,Carol,Where The Wild Things Are,1975.0,"Animation, Short, Family",,7.2,
ISFP,Ira,Where The Wild Things Are,1975.0,"Animation, Short, Family",,7.2,
ISFJ,Mom,Where The Wild Things Are,1975.0,"Animation, Short, Family",,7.2,
ISTJ,Douglas,Where The Wild Things Are,1975.0,"Animation, Short, Family",,7.2,
INFP,Alexander,Where The Wild Things Are,1975.0,"Animation, Short, Family",,7.2,
INFJ,Kw,Where The Wild Things Are,1975.0,"Animation, Short, Family",,7.2,
ESTP,King Hrothgar,Beowulf,1999.0,"Action, Adventure, Fantasy",,4.1,
ISFJ,Grendel,Beowulf,1999.0,"Action, Adventure, Fantasy",,4.1,
ESTP,King Louis Xiv,The Man In The Iron Mask,1998.0,Adventure,,4.9,
ESTP,"Rebecca ""Becky"" Sharp Crawley",Vanity Fair,1932.0,"Drama, Romance",,5.7,
ESTP,Barry Brickman,Cashback,2004.0,"Short, Comedy, Drama",,7.7,
ESTP,Matt Stephens,Cashback,2004.0,"Short, Comedy, Drama",,7.7,
ISFP,Ben Willis,Cashback,2004.0,"Short, Comedy, Drama",,7.7,
INFP,Sharon Pintey,Cashback,2004.0,"Short, Comedy, Drama",,7.7,
ESTP,Scotty Brennen,Big,2012.0,"Comedy, Drama, Fantasy",,7.0,
ENFP,Mr. Macmillan,Big,2012.0,"Comedy, Drama, Fantasy",,7.0,
ENTP,Billy Kopecki,Big,2012.0,"Comedy, Drama, Fantasy",,7.0,
ISTP,Zoltar,Big,2012.0,"Comedy, Drama, Fantasy",,7.0,
ISTJ,Paul Davenport,Big,2012.0,"Comedy, Drama, Fantasy",,7.0,
INFP,Josh Baskin,Big,2012.0,"Comedy, Drama, Fantasy",,7.0,
INTJ,Susan Lawrence,Big,2012.0,"Comedy, Drama, Fantasy",,7.0,
ESTP,Rebecca De Winter,Rebecca,1997.0,"Drama, Mystery, Romance",,7.3,
ISTJ,Maxim De Winter,Rebecca,1997.0,"Drama, Mystery, Romance",,7.3,
ISTJ,Mrs. Danvers,Rebecca,1997.0,"Drama, Mystery, Romance",,7.3,
INFP,Mrs. De Winter,Rebecca,1997.0,"Drama, Mystery, Romance",,7.3,
ESTP,Daniel Nathan,Daniel Isn'T Real,2019.0,"Fantasy, Horror, Mystery",,6.0,61.0
ENFP,Cassie,Daniel Isn'T Real,2019.0,"Fantasy, Horror, Mystery",,6.0,61.0
INFP,Luke Nightingale,Daniel Isn'T Real,2019.0,"Fantasy, Horror, Mystery",,6.0,61.0
ESTP,Mário Márcio,"Fala Sério, Mãe!",2017.0,"Comedy, Family",,6.1,
ESTP,Alice,"Fala Sério, Mãe!",2017.0,"Comedy, Family",,6.1,
ESTJ,Ângela Cristina,"Fala Sério, Mãe!",2017.0,"Comedy, Family",,6.1,
ENFP,Maria De Lourdes (Malu),"Fala Sério, Mãe!",2017.0,"Comedy, Family",,6.1,
ISFP,Nando,"Fala Sério, Mãe!",2017.0,"Comedy, Family",,6.1,
INFJ,Armando,"Fala Sério, Mãe!",2017.0,"Comedy, Family",,6.1,
INTP,Malena,"Fala Sério, Mãe!",2017.0,"Comedy, Family",,6.1,
ESTP,Karina,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
ESTP,Lucas,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
ESTJ,Alice,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
ESTJ,Talita,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
ENFP,Marcelo,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
ENFJ,Ricardo,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
INFP,Bianca,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
INFP,Felipe,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
INFP,Juliana,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
INFJ,Tina,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
INTJ,Paulo,Confissões De Adolescente,2013.0,"Comedy, Drama, Romance",,6.5,
ESTP,William,Copenhagen,2002.0,"Drama, History, War",,7.4,
ISTP,Effy,Copenhagen,2002.0,"Drama, History, War",,7.4,
ESTJ,Bryant,Blade Runner,1997.0,"Action, Adventure, Crime",,8.9,
ENFJ,Joi,Blade Runner,1997.0,"Action, Adventure, Crime",,8.9,
ENTJ,Lt. Joshi,Blade Runner,1997.0,"Action, Adventure, Crime",,8.9,
ISFP,"Priscilla ""Pris"" Stratton",Blade Runner,1997.0,"Action, Adventure, Crime",,8.9,
ISFJ,J.F. Sebastian,Blade Runner,1997.0,"Action, Adventure, Crime",,8.9,
ISTP,Rick Deckard,Blade Runner,1997.0,"Action, Adventure, Crime",,8.9,
ISTP,Leon Kowalski,Blade Runner,1997.0,"Action, Adventure, Crime",,8.9,
ISTJ,Officer K “Joe”,Blade Runner,1997.0,"Action, Adventure, Crime",,8.9,
ISTJ,Rachael,Blade Runner,1997.0,"Action, Adventure, Crime",,8.9,
ISTJ,Luv,Blade Runner,1997.0,"Action, Adventure, Crime",,8.9,
INFP,Dr. Ana Stelline,Blade Runner,1997.0,"Action, Adventure, Crime",,8.9,
INFJ,Eldon Tyrell,Blade Runner,1997.0,"Action, Adventure, Crime",,8.9,
INFJ,Gaff,Blade Runner,1997.0,"Action, Adventure, Crime",,8.9,
INTJ,Roy Batty,Blade Runner,1997.0,"Action, Adventure, Crime",,8.9,
INTJ,Niander Wallace,Blade Runner,1997.0,"Action, Adventure, Crime",,8.9,
ESTJ,Agatha Trunchbull,Matilda,2017.0,"Biography, Drama, History",,5.3,
ISTP,Mikey Wormwood,Matilda,2017.0,"Biography, Drama, History",,5.3,
INFJ,Matilda Wormwood,Matilda,2017.0,"Biography, Drama, History",,5.3,
ESTJ,Misty,Palm Springs,1989.0,"Animation, Short, Fantasy",,5.8,
INTP,Sarah,Palm Springs,1989.0,"Animation, Short, Fantasy",,5.8,
ESTJ,Major Chip Hazard,Small Soldiers,1998.0,Action,,6.4,
INTP,"Archer, Leader Of The Gorgonites.",Small Soldiers,1998.0,Action,,6.4,
INTP,Larry Benson,Small Soldiers,1998.0,Action,,6.4,
INTP,Marion Fimple,Small Soldiers,1998.0,Action,,6.4,
INTP,Christy Fimple,Small Soldiers,1998.0,Action,,6.4,
INTP,Brick Bazooka,Small Soldiers,1998.0,Action,,6.4,
INTP,Phil Fimple,Small Soldiers,1998.0,Action,,6.4,
INTP,Stuart Abernathy,Small Soldiers,1998.0,Action,,6.4,
INTP,Irene Abernathy,Small Soldiers,1998.0,Action,,6.4,
ESTJ,Cappuccino,Killer Bean Forever,2009.0,"Animation, Action, Comedy",,6.5,
ISTJ,Vagan,Killer Bean Forever,2009.0,"Animation, Action, Comedy",,6.5,
ISTJ,Detective Cromwell,Killer Bean Forever,2009.0,"Animation, Action, Comedy",,6.5,
INTP,Jet Bean,Killer Bean Forever,2009.0,"Animation, Action, Comedy",,6.5,
ESTJ,Perry White,Superman,1952.0,"Action, Adventure, Crime",,7.7,
ENFP,Otis,Superman,1952.0,"Action, Adventure, Crime",,7.7,
ENFJ,Jor-El,Superman,1952.0,"Action, Adventure, Crime",,7.7,
ENTJ,Lex Luthor,Superman,1952.0,"Action, Adventure, Crime",,7.7,
ISFJ,Superman / Clark Kent,Superman,1952.0,"Action, Adventure, Crime",,7.7,
ISTP,Ursa,Superman,1952.0,"Action, Adventure, Crime",,7.7,
ISTJ,Non,Superman,1952.0,"Action, Adventure, Crime",,7.7,
ESTJ,Cybil Bennett,Silent Hill,1999.0,"Drama, Horror, Mystery",,9.1,
ENFJ,Rose Da Silva,Silent Hill,1999.0,"Drama, Horror, Mystery",,9.1,
ENTJ,Officer Thomas Gucci,Silent Hill,1999.0,"Drama, Horror, Mystery",,9.1,
ISFJ,Christabella,Silent Hill,1999.0,"Drama, Horror, Mystery",,9.1,
ISTJ,Christopher Da Silva,Silent Hill,1999.0,"Drama, Horror, Mystery",,9.1,
INFP,Sharon Da Silva,Silent Hill,1999.0,"Drama, Horror, Mystery",,9.1,
INFJ,Alessa Gillespie,Silent Hill,1999.0,"Drama, Horror, Mystery",,9.1,
ESTJ,Tybalt,Romeo & Juliet,2013.0,"Drama, Romance",1161089.0,5.8,41.0
ENFP,Romeo Montague,Romeo & Juliet,2013.0,"Drama, Romance",1161089.0,5.8,41.0
ENFJ,Lord Capulet,Romeo & Juliet,2013.0,"Drama, Romance",1161089.0,5.8,41.0
ISFJ,Benvolio Montague,Romeo & Juliet,2013.0,"Drama, Romance",1161089.0,5.8,41.0
INFP,Juliet Capulet,Romeo & Juliet,2013.0,"Drama, Romance",1161089.0,5.8,41.0
INTP,Friar Lawrence,Romeo & Juliet,2013.0,"Drama, Romance",1161089.0,5.8,41.0
ESTJ,Pierfrancesco,Tolo Tolo,2020.0,"Comedy, Family",,5.9,
ISTJ,Idjaba,Tolo Tolo,2020.0,"Comedy, Family",,5.9,
ESTJ,Malachai,Children Of The Corn,2009.0,"Horror, Thriller",,3.8,
ESTJ,Burt Stanton,Children Of The Corn,2009.0,"Horror, Thriller",,3.8,
INFJ,Vicky Stanton,Children Of The Corn,2009.0,"Horror, Thriller",,3.8,
INTJ,Isaac Chroner,Children Of The Corn,2009.0,"Horror, Thriller",,3.8,
ESTJ,"Roberta Olivia ""Bobbie"" Salazar",Four Sisters And A Wedding,2013.0,"Comedy, Drama",,7.3,
ENFP,"Theodora Grace ""Teddy"" Salazar",Four Sisters And A Wedding,2013.0,"Comedy, Drama",,7.3,
ISFP,"Alexandra Camille ""Alex"" Salazar",Four Sisters And A Wedding,2013.0,"Comedy, Drama",,7.3,
ISTJ,"Gabriella Sophia ""Gabbie"" Salazar",Four Sisters And A Wedding,2013.0,"Comedy, Drama",,7.3,
ESTJ,Blanche Ingram,Jane Eyre,1996.0,"Drama, Romance",5200600.0,6.8,
ENTJ,Edward Fairfax Rochester,Jane Eyre,1996.0,"Drama, Romance",5200600.0,6.8,
INFP,Jane Eyre,Jane Eyre,1996.0,"Drama, Romance",5200600.0,6.8,
INFJ,Helen Burns,Jane Eyre,1996.0,"Drama, Romance",5200600.0,6.8,
ESTJ,Lady Russell,Persuasion,1971.0,"History, Romance",,6.5,
ENTP,Captain Frederick Wentworth,Persuasion,1971.0,"History, Romance",,6.5,
ESTJ,Ahmad Shah Abdali,Panipat,2019.0,"Action, Drama, History",,5.4,
ESTJ,Hana,Taxi,1931.0,"Crime, Drama, Romance",,6.7,
ISFJ,Jafar Panahi,Taxi,1931.0,"Crime, Drama, Romance",,6.7,
ESTJ,Forstander Frederik He,Der Kommer En Dag,2016.0,Drama,,7.8,
ISTJ,Overlærer Toft Lassen,Der Kommer En Dag,2016.0,Drama,,7.8,
INFP,Elmer,Der Kommer En Dag,2016.0,Drama,,7.8,
ESTJ,William Monroe,Inheritance,2020.0,"Drama, Mystery, Thriller",,5.5,31.0
ENTP,Morgan Warner,Inheritance,2020.0,"Drama, Mystery, Thriller",,5.5,31.0
ENTJ,Archer Monroe,Inheritance,2020.0,"Drama, Mystery, Thriller",,5.5,31.0
ISFP,Lauren Monroe,Inheritance,2020.0,"Drama, Mystery, Thriller",,5.5,31.0
ENFP,Grace,Bad Genius,2020.0,"Crime, Drama, Thriller",,7.8,
ISFJ,Lynn'S Father,Bad Genius,2020.0,"Crime, Drama, Thriller",,7.8,
ISTJ,Bank,Bad Genius,2020.0,"Crime, Drama, Thriller",,7.8,
INTJ,Lynn,Bad Genius,2020.0,"Crime, Drama, Thriller",,7.8,
ENFP,Poppy,Happy Go Lucky,1943.0,"Comedy, Musical",,5.9,
ENFP,"Alyssa ""Ally"" Craig",Remember Me,2014.0,"Drama, Horror, Mystery",,7.0,
ENTP,Aidan Hall,Remember Me,2014.0,"Drama, Horror, Mystery",,7.0,
ENTJ,Charles Hawkins,Remember Me,2014.0,"Drama, Horror, Mystery",,7.0,
ISFJ,Helen Craig,Remember Me,2014.0,"Drama, Horror, Mystery",,7.0,
ISTJ,Neil Craig,Remember Me,2014.0,"Drama, Horror, Mystery",,7.0,
INFP,Caroline Hawkins,Remember Me,2014.0,"Drama, Horror, Mystery",,7.0,
INFJ,Tyler Keats Hawkins,Remember Me,2014.0,"Drama, Horror, Mystery",,7.0,
ENFP,Christmas Flint,Troop Zero,2019.0,"Comedy, Drama, Family",,6.9,58.0
ISTJ,Miss Rayleen,Troop Zero,2019.0,"Comedy, Drama, Family",,6.9,58.0
ENFP,Jane Banner,Wind River,2000.0,"Drama, Family, Western",,6.4,
INTP,Cory Lambert,Wind River,2000.0,"Drama, Family, Western",,6.4,
ENFP,Norma Rae Webster,Norma Rae,1979.0,Drama,22228000.0,7.3,61.0
ENFP,Jin-Seok,Forgotten,2012.0,"Drama, Mystery, Thriller",,5.8,
INTJ,Yoo-Seok,Forgotten,2012.0,"Drama, Mystery, Thriller",,5.8,
ENFP,Mariana,Medianeras,2005.0,Short,,8.0,
INFP,Martín,Medianeras,2005.0,Short,,8.0,
ENFP,Melanie Zimmerman,Listen Up Philip,2014.0,"Comedy, Drama",137600.0,6.3,76.0
ENFJ,Ashley Kane,Listen Up Philip,2014.0,"Comedy, Drama",137600.0,6.3,76.0
ISFP,Philip Friedman,Listen Up Philip,2014.0,"Comedy, Drama",137600.0,6.3,76.0
INFJ,Ike Zimmerman,Listen Up Philip,2014.0,"Comedy, Drama",137600.0,6.3,76.0
ENFP,Bodi,Rock Dog,2016.0,"Animation, Adventure, Comedy",9404922.0,5.9,48.0
ISFP,Germur,Rock Dog,2016.0,"Animation, Adventure, Comedy",9404922.0,5.9,48.0
ISFJ,Khampa,Rock Dog,2016.0,"Animation, Adventure, Comedy",9404922.0,5.9,48.0
INTJ,Angus Scattergood,Rock Dog,2016.0,"Animation, Adventure, Comedy",9404922.0,5.9,48.0
ENFP,Eddie,Rover Dangerfield,1991.0,"Animation, Comedy, Family",,6.0,
ENTP,Rover Dangerfield,Rover Dangerfield,1991.0,"Animation, Comedy, Family",,6.0,
ISFJ,Raffles,Rover Dangerfield,1991.0,"Animation, Comedy, Family",,6.0,
ENFP,Lise,Girls With Balls,2018.0,"Comedy, Horror",,3.8,
ENTJ,Morgane,Girls With Balls,2018.0,"Comedy, Horror",,3.8,
ISFJ,Jeanne,Girls With Balls,2018.0,"Comedy, Horror",,3.8,
INFP,M.A,Girls With Balls,2018.0,"Comedy, Horror",,3.8,
INFJ,Hazuki,Girls With Balls,2018.0,"Comedy, Horror",,3.8,
ENFP,Dave,Dave Made A Maze,2017.0,"Adventure, Comedy, Fantasy",34117.0,6.2,60.0
ENFP,Barış,Delibal,2015.0,"Drama, Romance",,6.8,
ISFJ,Füsun,Delibal,2015.0,"Drama, Romance",,6.8,
ENFP,Zoe,Borrowed Hearts,1997.0,"Drama, Fantasy, Romance",,6.9,
ISFJ,Kathleen,Borrowed Hearts,1997.0,"Drama, Fantasy, Romance",,6.9,
INTJ,Sam,Borrowed Hearts,1997.0,"Drama, Fantasy, Romance",,6.9,
ENFJ,Director Lamar Burgess,Minority Report,2015.0,"Action, Crime, Drama",,5.9,
ENTP,Danny Witwer,Minority Report,2015.0,"Action, Crime, Drama",,5.9,
ISTP,Chief John Anderton,Minority Report,2015.0,"Action, Crime, Drama",,5.9,
ISTJ,"Gordon ""Fletch"" Fletcher",Minority Report,2015.0,"Action, Crime, Drama",,5.9,
INFP,Wally The Caretaker,Minority Report,2015.0,"Action, Crime, Drama",,5.9,
INFJ,Agatha Lively,Minority Report,2015.0,"Action, Crime, Drama",,5.9,
ENFJ,Greta Evans,The Boy,2015.0,"Drama, Horror, Thriller",,5.5,45.0
ENTJ,Cole,The Boy,2015.0,"Drama, Horror, Thriller",,5.5,45.0
ISFJ,Malcolm,The Boy,2015.0,"Drama, Horror, Thriller",,5.5,45.0
INFJ,Brahms Heelshire,The Boy,2015.0,"Drama, Horror, Thriller",,5.5,45.0
INFJ,Mrs. Heelshire,The Boy,2015.0,"Drama, Horror, Thriller",,5.5,45.0
ENFJ,Dr. Sullivan,Countdown,2016.0,"Action, Crime, Mystery",,4.7,
ENFJ,Richard Hall,The Lodge,2016.0,Family,,6.0,
ISFP,Grace Marshall,The Lodge,2016.0,Family,,6.0,
ENFJ,Özgür,Sifir Bir,2020.0,"Action, Drama",,6.8,
ENTJ,Cio,Sifir Bir,2020.0,"Action, Drama",,6.8,
ISFP,Savaş,Sifir Bir,2020.0,"Action, Drama",,6.8,
ENFJ,Alec Harvey,Brief Encounter,1974.0,Drama,,5.4,
ENFJ,Jerry Dandrige,Fright Night,1947.0,"Comedy, Short",,7.8,
ENTP,Evil Ed,Fright Night,1947.0,"Comedy, Short",,7.8,
ENTP,Peter Vincent,Fright Night,1947.0,"Comedy, Short",,7.8,
INFP,Amy Peterson,Fright Night,1947.0,"Comedy, Short",,7.8,
INTP,Charley Brewster,Fright Night,1947.0,"Comedy, Short",,7.8,
ENFJ,Sarah,2:22,2008.0,"Crime, Drama, Thriller",,5.2,
ISFP,Jonas,2:22,2008.0,"Crime, Drama, Thriller",,5.2,
INFJ,Dylan Branson,2:22,2008.0,"Crime, Drama, Thriller",,5.2,
ENFJ,Gooby,Gooby,2009.0,"Family, Fantasy",3234.0,3.0,
INFP,Willy Dandridge,Gooby,2009.0,"Family, Fantasy",3234.0,3.0,
INTJ,Mr. Nerdlinger,Gooby,2009.0,"Family, Fantasy",3234.0,3.0,
ENFJ,Laura,Under The Skin,1997.0,Drama,,6.5,
ENFJ,Father Juilliard,Trash,1970.0,Drama,1500000.0,6.3,
ENTJ,Gardo,Trash,1970.0,Drama,1500000.0,6.3,
ISFP,Olivia Weston (Sister Olivia),Trash,1970.0,Drama,1500000.0,6.3,
INFP,Raphael Fernandez,Trash,1970.0,Drama,1500000.0,6.3,
INFJ,Rat,Trash,1970.0,Drama,1500000.0,6.3,
ENTP,Sherlock Gnomes,Sherlock Gnomes,2018.0,"Animation, Adventure, Comedy",43242871.0,5.2,36.0
ENTJ,Irene,Sherlock Gnomes,2018.0,"Animation, Adventure, Comedy",43242871.0,5.2,36.0
ENTP,Rainer Wenger,The Wave,2019.0,"Sci-Fi, Thriller",,6.0,51.0
ENTP,Tala,I Can'T Think Straight,2008.0,"Drama, Romance",39373.0,6.5,
INFJ,Leyla,I Can'T Think Straight,2008.0,"Drama, Romance",39373.0,6.5,
ENTP,Pastor Park Ung-Jae,Svaha: The Sixth Finger,2019.0,"Horror, Mystery, Thriller",,6.2,
ISFP,Geum-Hwa,Svaha: The Sixth Finger,2019.0,"Horror, Mystery, Thriller",,6.2,
INFJ,Jeong Na-Han,Svaha: The Sixth Finger,2019.0,"Horror, Mystery, Thriller",,6.2,
ENTP,Tony Stark,Black Widow,2005.0,"Drama, Romance",,3.3,
ISTP,Natasha Romanoff,Black Widow,2005.0,"Drama, Romance",,3.3,
ISTJ,Yelena Belova,Black Widow,2005.0,"Drama, Romance",,3.3,
ENTP,Neil Mccormick,Killing Bono,2011.0,"Comedy, Music",,6.4,46.0
ISFJ,Ivan Mccormick,Killing Bono,2011.0,"Comedy, Music",,6.4,46.0
INTJ,Gloria,Killing Bono,2011.0,"Comedy, Music",,6.4,46.0
ENTJ,Deacon Frost,Blade,2006.0,"Action, Drama, Fantasy",,6.3,
ISTP,Blade,Blade,2006.0,"Action, Drama, Fantasy",,6.3,
ISTP,Whistler,Blade,2006.0,"Action, Drama, Fantasy",,6.3,
ISTJ,Karen,Blade,2006.0,"Action, Drama, Fantasy",,6.3,
ENTJ,Reggie Kray,Legend,2014.0,"Action, Drama",,6.3,
ISFP,Ronald Kray,Legend,2014.0,"Action, Drama",,6.3,
INFP,Frances Shea,Legend,2014.0,"Action, Drama",,6.3,
ENTJ,Elliot,Dead Ringers,2002.0,Comedy,,7.6,
INTP,Beverly,Dead Ringers,2002.0,Comedy,,7.6,
ENTJ,Matthew Harrison Brady,Inherit The Wind,1999.0,Drama,,7.3,
ISFJ,Rachel Brown,Inherit The Wind,1999.0,Drama,,7.3,
INFP,Henry Drummond,Inherit The Wind,1999.0,Drama,,7.3,
INTP,Bertram Cates,Inherit The Wind,1999.0,Drama,,7.3,
ENTJ,Violet Song Jat Shariff,Ultraviolet,1998.0,"Horror, Sci-Fi, Thriller",,7.9,
ENTJ,Dr. Victoria Siebert,Side Effects,2013.0,"Drama, Musical",,7.4,
INTJ,Emily Taylor,Side Effects,2013.0,"Drama, Musical",,7.4,
